text,label
"Morimos sólo una vez, pero durante mucho tiempo.",0
morirás mientras se ríe.,1
"Morra que me vio al tope de estrés y me interrumpió con un “estás muy bonita” quiero que sepas que tqm y ojalá nos topemos otra vez, me hiciste sonreír mucho ??",0
"Morras !, superen a su papá..truchas !",1
Morras ¿no les mama verse en el espejo mil veces cuando traen calzones de encaje? Mamasotas bichotas ??,0
"morras de gastro: hermosas diosas de la cocina, seres de luz morros de gastro: inmamables y súper pretenciosos, mansplaining al por mayor, les dicen quitate a los doctores mamadores",0
"Morras Mecas: “Merecemos respeto, no importa lo que hagamos y lo que nos guste, no existen las mujeres básicas.” Las mismas morras Mecas: “Jaja le voy a decir Fifas para decirle que es un tipo básico que juega FIFA y no sabe nada de feminisme”.",1
"Morras que no saben estacionar el coche en dos movimientos, pero la verga se la meten en uno solo.",1
"Morras que se quejan del frio y piden un novio que las abracé, ponganse a barrer y trapear y a ver si no se les quita!",1
Morras sin figura paterna be like.,1
"Morras vayan a clases de cocina, eso si es útil, no paguen para que les enseñen a planchar y se una buena ama de casa para su esposo, no sean huecas no mamen.",1
"Morras, busquen a un hombre inteligente y caballeroso, pito tenemos todos.??",0
Morrilla nalgas miadas,1
MOSCAS MIERDAS ME RE CAGAN MALDITAS.,1
Moviendo el trasero poquito a poco lo conquisto.,1
Movimiento es el paso de la a capacidad al acto.,0
Muchacha borracha afloja la cucuracha.,1
"Muchas gracias por su atención, fue un placer ser una perra vendida. Si cualquier marca quiere regalarme absolutamente cualquier cosa, sepan que mi integridad es nula y anuncio lo que sea porque tengo hambre. Excepto MORENA, ellos pueden ir a chingar a su puta madre.",1
"Muchas morras que se creen “brujas” por tener cuarzos y leer el horóscopo deberían investigar bien, no creo que les guste mucho lo que hacían/hacen",0
Muchas personas no cumplen los ochenta porque intentan durante demasiado tiempo quedarse en los cuarenta.,0
muchas veces me distraigo con algunasamiguitas.,1
muchas veces provoca y entonces después no se aguanta.,1
Muchas vergas ella se comera.,1
Mucho feminismo pero? bien que las mujeres no dicen nada cuando las dejan entrar gratis a las discotecas.,1
mucho mejor es tonta.,1
Mucho tienen que hacer los padres para compensar el hecho de tener hijos.,0
"Mucho y más si no las supervisan como es debido, una muchachita sin supervisión en redes sociales y a la que le dan demasiadas libertades es blanco fácil para weyes sin escrúpulos, y eh ahí el resultado una niña de 12 años embarazada de un wey de 22",1
muchos hombres no aceptan el acceso de la mujer a puestos de mayor responsabilidad.,1
Muchos la envidian pero la envidia se come.,1
Muchos pocos hacen un mucho.,0
"Muchos que quisieron traer luz, fueron colgados de un farol.",0
Muchos que se adelantaron a su tiempo tuvieron que esperarlo en sitios poco cómodos.,0
"Muchos ya no caen, dicen que es verdad aunque sea una mentira, para ejemplo #LadyBot toda idiota viviendo en su mundo donde alucina que la Virgen la respalda.",1
"Muerta yo, que hagan sopa de mi culo .",1
Muerte del presunto asesino de la cantante #YrmaLydya fue por edad. Claudia Sheinbaum reveló nuevos detalles sobre su fallecimiento. Entérate: https://t.co/87PhYdPaNM ,0
"Muerto el perro, se acabó la rabia.",0
mueves a un hombre pa que te llamé.,0
"mueves bien el culo ,.",1
"Mueves bien el culo,cuando estás borracha. ",1
mueves bien el culo.,1
Muévete heavy como una stripper.,1
Mugre gordilla! Deberían de rolar su FB si es que tiene. #LadyComeGratis,1
Mugrienta/o/e... tiene los sobacos podridos ????????????,1
"mujer , perra . oh si , desértica.",1
"mujer , sin prisa , ella te dice picas o platicas , cómo es es medio un beso , eres mía a mi lado te vas a la esquina.",1
MUJER ¿A quién te has tirado para que te asciendan.,1
Mujer = escaparate.,1
Mujer = objeto decorativo.,1
"Mujer al volante, peligro constante .",1
"Mujer al volante, peligro constante .",1
"Mujer al volante, peligro constante .",1
Mujer al volante?muerte segura.,1
mujer ama de casa y hombres trabajar.,1
mujer arreglate qpor que te ves enferma.,1
Mujer bonita ?? https://t.co/xnzism4DYV,0
mujer celosa y maníaca.,1
mujer como te gusta provocar.,1
mujer cuando bebes pareces un camionero.,1
"Mujer de hoy, si estás ejerciendo un trabajo típicamente identificado con el hombre, recuerda que se lo debemos a una feminista que en algún momento de la historia, luchó por ello y fue criticada por la sociedad.",0
"Mujer de iniciativa sexual,seductora, salvaje y promiscua. ",1
mujer debes ser fuerte como un hombre.,1
mujer deshonrada y traidora.,1
mujer desprestigiada.,1
Mujer el mundo está amueblado por tus ojos,0
mujer es un ser endeble y defectuoso.,1
mujer ese escote que traes me pone caliente.,1
"mujer ess reconozcámoslos , ingrata , no te hagas.",1
mujer está a inferiores,1
mujer está a inferiores.,1
mujer estas toda bruta.,1
mujer fea y malvada.,1
Mujer fea y vieja.,1
Mujer informal y ligera en sus relaciones con los hombres.,1
Mujer maltratada con un bastón.,1
Mujer maltratada con un bastón.,1
mujer nadie te va a querer como yo lo hago.,1
"mujer no es acoso, es solo un piropo .",1
mujer no puedes irte al curso porque yo no me quedo con los niños.,1
mujer no se te puede decir nada porque luego lloras.,1
mujer promiscua.,1
Mujer pública.,1
"Mujer que llora, judío que jura y zorra que duerme, malicia tienen .",1
"Mujer que no da problemas, es hombre.",1
"mujer que no enseña, no vende .",1
Mujer que no jode es hombre.,1
Mujer que no mienta ¿Quién la encuentra.,1
mujer que se acompaña por hombres es puta.,1
mujer se lo gozo.,0
mujer si no estás conmigo .no estarás con nadie.,1
mujer si te rompo,1
mujer si te rompo.,1
mujer si te separas de mi tampoco estarás con tus hijos.,1
"Mujer sin aretes, altar sin ramilletes .",1
"mujer suelta , alivianame.",1
Mujer tenía que ser.,1
Mujer tenía que ser.,1
mujer tenias que ser.,1
Mujer tenías que ser.,1
Mujer tenías que ser.,1
mujer tiene un orgasmo abrillantando el suelo de la cocina.,1
Mujer tienes que darte a desear.,1
mujer tu te enamoras del primero que pasa.,1
mujer tus nalguitas solo son de tu esposo.,1
"Mujer sin hijos, jardín sin flores .",1
"mujer, otra vez no lo entiendes .",1
"Mujer, realmente no importa lo que escribas, siempre y cuando tengas un culito joven y hermoso. Pero tienes que ser joven y hermosa.",1
"Mujer, viento y verdura: pronto se mudan .",1
"Mujer: Me voy a casar, mi plan es dedicarme al hogar y tener hijos. = 10 likes —Mediocre —Alienada —Oprimida —Te urge feminismo, amika. Homosexual: Mi pareja me pidió matrimonio, adoptaremos hijos, y me dedicaré al hogar. = 5435 likes —Wow —Muero de amor —Éxito, soy tu fan.",1
"Mujer: si el vato que te gusta se desvive por la banda, acostumbrate a ser la engañada golpeada. Hombre: si la morra que te gusta le encanta la banda preparate a ser el ATM de una mantenida vividora sin más metas que conseguir sugar daddy.",1
mujeres de mal vivir.,1
mujeres dedicadas a la prostitución.,1
"Mujeres juntas, ni difuntas .",1
mujeres malfolladas.,1
"mujeres no existieran , seguro por su voluntad",1
"mujeres no existieran , seguro por su voluntad.",1
"Mujeres no se confundan, menos es más no aplica para cejas, nalgas ni tetas",1
"mujeres pobres son agredidas, violadas, torturada .",1
mujeres puede ser insoportables.,1
mujeres putas.,1
"mujeres respondió que hay lugares donde prefiere no ir para no verse expuesta a algún peligro, tratan de no salir solas .",1
mujeres son interesadas.,1
"Mujeres y fortuna, mudables como la luna .",1
"Mujeres y Hobres , como seres huanos tenemos mas semejanzas que diferencias",0
mujeres y niñas violadas cada día.,1
"Mujeres, no os preocupéis por vuestra apariencia. Lo que te hace diferente o rara es tu mayor fuerza",0
"Mujeres: dejen de inyectarse los labios, se ven de la verga .",1
"Mulan, una gata gordita, paticorta, hermosa, protectora, de carácter fuerte pero cariñosa y con un gusto excepcional por morder plantas. Con un corte en una orejita y canas que le iban saliendo.",0
"Muy aliados? Enfrenten a sus amigos violentadores, a ver.",0
Muy bonita y todo pero si no sabes cocinar no sirves como mujer.,1
"Muy buen texto Jacques, pero creo la premisa final no es binaria o suma cero. Podría ser suma no cero. Hija no deseada Y además germen de un posible régimen autoritario. No es uno u otro, podrían ser ambos. https://t.co/Bh1WIU9CM6",0
Muy sentida es la muerte cuando el padre queda vivo.,0
n hombre tiene claro lo que quiere y hace lo que sea para obtenerlo sin ningún tipo de límites. Las mujeres encuentran que ese poder que tengo es tan ,1
na mujer a trabajar es algo muy peligroso.,1
"na putita , pero ahora se lo hago en cuatro",1
"na putita , pero ahora se lo hago en cuatro.",1
Naah si yo tengo una sueeerteee jajajaja,0
"nacer mujer, significa nacer en desventaja, significa no poderte realizar como persona, a lo sumo, si tienen suerte serán casadas con un buen hombre .",1
Nací sierva y soy libre,0
"Nada del metro? Ni una opinión? Un monito? Aaaaaahhh ya se, vamos a hacer otra caricatura de Calderón dándose de besos con Lopez Dóriga, eso le gusta al peje",0
Nada destruye más el respeto por el Gobierno y por la ley de un país que la aprobación de leyes que no pueden ponerse en ejecución.,0
Nada es constante en este mundo sino la inconstancia.,0
Nada grande se ha hecho en el mundo sin una gran pasión.,0
Nada hay en la mente que no haya estado antes en los sentidos. ,0
Nada impide tanto ser natural como el deseo de parecerlo.,0
nada importaba si tenías a tu lado un trasero joven y bonito.,1
Nada más hipócrita que la eliminación de la hipocresía.,0
Nada más quiero embarazarme para dejar de tener cólicos por 9 meses,0
"Nada me distrae, nada me divierte. Y lo que no me apasiona, me aburre.",0
Nada perece en el Universo; todo cuanto acontece en él no pasa de meras transformaciones.,0
nada quiero ser por esa mujer,1
nada quiero ser por esa mujer.,1
Nada rebaja tanto a la mente varonil de su altura como acariciar mujeres y esos contactos corporales que pertenecen al estado del matrimonio.,1
"Nada resulta más atractivo en un hombre que su cortesía, su paciencia y su tolerancia.",0
Nada se parece tanto a la ingenuidad como el atrevimiento.,0
Nada suena tan estridente a los oídos del autor como el silencio de la crítica.,0
Nada tarda tanto en llegar como lo que nunca se empieza,0
Nada tiene tanto poder para ampliar la mente como la capacidad de investigar de forma sistemática y real todo lo que es susceptible de observación en la vida,0
Nada turba los siglos.,0
"Nadie combate la libertad; a lo sumo combate la libertad de los demás. La libertad ha existido siempre, pero unas veces como privilegio de algunos, otras veces como derecho de todos.",0
Nadie diga de esta agua no beberé.,0
Nadie entiende a las mujeres.,1
Nadie es más esclavo que el que se tiene por libre sin serlo.,0
"Nadie es patria, todos lo somos.",0
"nadie ha dicho que bad bunny no a logrado grandes records, pero eso no lo hace leyenda, amo a bad bunny pero sus fans le ponen un nombre que no merece aún",0
"Nadie me contesto y seguí con lo mío, un rato después mi perrita se puso a ladrarle a la puerta de ese cuarto y ya me saqué de onda así que fui a ver.",0
"Nadie niega a Dios, sino aquel a quien le conviene que Dios no exista.",0
Nadie puede hacerte sentir inferior sin tu permiso,0
Nadie puede ser perfectamente libre hasta que todos lo sean.,0
"Nadie sabe lo que hace mientras actúa correctamente, pero de lo que está mal uno siempre es consciente.",0
"Nadie sabe que la señora sufre esquizofrenia... Y que se imagina que tiene una hija (mamadora, por cierto) F",1
nadie se acordará de ti.,1
Nadie se casaría con una mujer no virgen.,1
Nadie se da la muerte en un exceso de razón.,0
Nadie te va a querer si no sabes cocinar.,1
Nala cuando no le cortamos el pelo parece perrita de la calle :( jajaja,0
Nalgas de princesa y cara de Avatar !!!,1
nalguita.,1
National boyfriend day? Pinches días mierdas,0
"Necesita que su mamá le de una putiza, aunque ya esté ruca",1
Necesitamos foto de cuerpo completo en la que salgas atractiva para atraer gente a la presentación del poemario.,1
Necesitamos nacionalizar a Mia Corbin,1
Necesitas a un hombre que te meta rienda.,1
Necesitas que alguien te coja para que te pongas de buenas.,1
Necesitas saber limpiar tu casa y saber cocinar para cuando te cases.,1
Necesitas una cogida para estar de buenas.,1
Necesito ver a mi dama,0
Necesito ya no alcoholizarme. Me siento gorda,0
Negar a Dios será la única forma de salvar el mundo.,0
negarle un trabajo a una mujer hasta matarla por creer que no merece existir siquiera.,1
negra malc*gida.,1
Negra no me celes tato.,1
"Negro ha de tener el ano, sin pruebas pero sin dudas.",1
"Nena mejor andá a cocinar, pensar no es tu fuerte .",1
Nena voy a acorralarte esta noche. Voy a cazarte a comerte vivas como animales .,1
"Nena, pides respeto pero subes fotos enseñando medio culo con frases de Ozuna, es como pedir que no te digan racista con una esvástica tatuada en la frente.",1
"Nena, voy a acorralarte esta noche. Voy a cazarte, a comerte viva, como animales, animales .",1
"neta eres de las niñas más bonitas que conozco, envidio tu carita y tu cuerpo, eres súper graciosa y gracias por ser mi hermana de leche",0
neta que de las personas que más me cagan en la vida son los que escuchan o ven a una ambulancia cerca y no se pinches mueven para que pueda pasar rápido,0
"Neta que sí tú familia no te apoya en algo que te gusta, o no es tu soporte en las malas NETA QUE CULERO. Yo soy muy pinche afortunada &lt;3",0
Neta si tiene pedos mentales esa morra ojalá y le den ayuda porque si lo necesita.,1
Neta te acosó? Vaya qué si está enfermo para andar acosando por DM a alguien tan fea,1
"Ni bebas agua que no veas, ni firmes cartas que no leas.",0
"Ni el sol, ni la muerte pueden mirarse fijamente.",0
ni ella tan dócil y obediente.,1
"Ni en Africa se sufre tanto. Ridícula Lo que está bien mal es esa gente que sigue a personas como ella, la neta.",1
"Ni eso tiene bonito, tiene cuerpo de perro callejero ??",1
"Ni linda que mate, ni fea que espante .",1
"Ni machismo ni feminismo, no me gustan los extremos .",1
Ni machismo ni feminismo.,1
"Ni machismo, ni feminismo, IGUALDAD.",1
"Ni madres a mi me gusta la intensidad, si le interesa metele nitro papi https://t.co/YZpPgTI1S3",0
ni mancillada una mujer pa que maldita eres.,1
Ni me gusta les da le ha de pegar la otra https://t.co/mItvuKG9gB,0
ni modo mijas toca aprenderse las coreografías de TikTok para hacer enojar a los varones en la calle q les gusta ridiculizar mujeres solo por existir,0
"Ni pidas a quien pidió, ni sirvas a quien sirvió.",0
"NI POR DIGNIDAD Y EMPATÍA. EL COBARDE DICE NO SER SU ESTILO ESTAR EN LOS DESASTRES ¿QUÉ TAL LA MAMÁ DEL CHAPO?, ¿VISITA CIRCO HOSPITAL COVID? FOTOS EN NY... ¿LE GUSTA EL PROTAGONISMO? OBVIO, PERO A SU FAVOR Y PATÉTICAMENTE MUY REAL, SÓLO A MODO Y CONVENIENCIA.",0
Ni que estuvieras tan buena.,1
"Ni quien te haga caso, pinche ramera",1
Ni santas ni putas. Somos sólo mujeres ,0
Ni siquiera un dios puede cambiar en derrota la victoria de quien se ha vencido a sí mismo.,0
Ni tu peor enemigo puede hacerte tanto daño como tus propios pensamientos.,0
niega el tratamiento hospitalario a las mujeres sin el permiso de un pariente masculino.,1
Ningún conocimiento humano puede ir más allá de su experiencia.,0
Ningún conocimiento humano puede ir más allá de su experiencia.,0
Ningún descubrimiento se haría ya si nos contentásemos con lo que sabemos.,0
"Ningún gran artista ve las cosas como son en realidad; si lo hiciera, dejaría de ser artista.",0
"Ningún hombre aceptará un consejo, pero todos aceptarán dinero. De donde se deduce que el dinero vale más que el consejo.",0
Ningún hombre es lo bastante bueno para gobernar a cualquier mujer sin su consentimiento,0
Ningún hombre es lo bastante bueno para gobernar a cualquier mujer sin su consentimiento,0
Ningún hombre honesto se hace rico en un momento.,0
Ningún hombre sabio quiso nunca ser joven.,0
Ningún hombre te va a querer cuando te conozca en profundidad.,1
Ningún poder humano puede jamás violentar el sagrario impenetrable de la libertad del corazón.,0
Ninguna investigación humana puede ser llamada ciencia real si no puede demostrarse matemáticamente,0
Ninguna me pone pero.,1
ninguna mujer jamás ha producido ningún gran arte o ningún trabajo de valor trascendente.,1
ninguna se enzorra.,1
Ninguna vida está completa sin un toque de locura,0
"Ninguno ama a su patria porque es grande, sino porque es suya.",0
niña ?ayudará? a la madre mientras el hermanito va a ?trabajar.,1
niña sirvele a tu hermano y a tu padre que no ves que yase sentaron a la mesa.,1
"Niña, como pisas no te la meto porque llevo prisa.",1
"Niña, vete por la sombra que los bombones al sol se derriten .",1
Niñas ¿no sabes que la virginidad es una enfermedad y que en esta esquina se cura?,1
niñas del planeta es obligada a contraer matrimonio en contra de su voluntad antes de los 18 años.,1
"NIÑAS espero que hayan pasado un Feliz Día Internacional de la Mujer, pero ya acabó, ahora si pónganse a BARRER, a TRAPEAR y a PLANCHAR.",1
"Niñas, niños y adolescentes son víctimas directas de la violencia armada: Melel Xojobal https://t.co/Xnjh2ilrzY https://t.co/V9nrIYXpPy",0
"Niñas, porfi, pónganse las pilas y dejen de juzgar a sus padres, según los estándares de unas enfermas que no saben cuidarse solas",1
Nmms yo tengo una así en insta ??que hasta sube fotos con otra morra rubia y pone: hermosas xq somos rubias naturales JAJAJAJA,1
no a completo ni los 20 pero las ganas me sobrannnn y si hablo de trayectoria me gusta la de mi apaa??,0
"No aguanta la ridicula, puro positivismo quiere esa gente de mierda",1
"No alcanzo a ver qué utilidad puede servir la mujer para el hombre, si se excluye la función de concebir niños .",1
"No amiga, ni tu explicación de donde has vivido y los idiomas que hablas va a poder sustituir la ausencia de una figura paterna en tu vida.",1
"No amiga,tu culo es de manteca,nada que ver con el de yanet garcia",1
"NO amigue, es día de las madres, no día de las enfermedades mentales.",1
"No ando crudo, ando crudisimo alv",0
No anticipéis las tribulaciones ni temáis lo que seguramente no os puede suceder. Vivid siempre en un ambiente de optimismo.,0
"No apeles, no ruegues, no te rebajes. Toma el coraje, une las manos, párate junto a nosotros, lucha con nosotros",0
No asesinan a tantas mujeres.,1
"No basta con alcanzar la sabiduría, es necesario saber utilizarla.",0
No basta con ser joven. Es preciso estar borracho de juventud. Con todas sus consecuencias.,0
"No basta decir solamente la verdad, mas conviene mostrar la causa de la falsedad.",0
"No basta saber, se debe también aplicar. No es suficiente querer, se debe también hacer.",0
No basta tener buen ingenio; lo principal es aplicarlo bien.,0
"No busquéis a la fama, atada está en mi cama. ",1
No busquemos solemnes definiciones de la libertad. Ella es sólo esto: Responsabilidad.,0
"No busques el momento perfecto, solo busca el momento y hazlo perfecto",0
"No cambies la salud por la riqueza, ni la libertad por el poder.",0
No cela nunca por nada.,1
No comas por la calle que no ligas.,1
"No con quien naces, sino con quien paces.",0
"No confiaría en la gente que no le gustan los perritos, puro amor puro ??",0
"No confíes en tus sentimientos, porque, sean cuales sean ahora, muy pronto habrán cambiado.",0
No confió en las morras que saben estacionar autos.,1
No considero a una ama de casa una trabajadora más.,1
"no contrataría a mujeres entre los 25 y 45 años, debido a la probabilidad de que se queden embarazadas .",1
"No conviene hablar del pudor como de una virtud. Se parece más bien a una emoción que a una disposición adquirida. Se define, pues, como un miedo de dar de sí una mala opinión.",0
"No creo en el eterno femenino, una esencia de mujer, algo místico.",0
"No creo en la inmortalidad de las personas y considero que la ética es una preocupación exclusivamente humana, sin que exista ninguna autoridad sobrehumana detrás de ella.",0
"no creo que la cuerpo hace una respuesta , sólo los la morena firmes",1
"no creo que la cuerpo hace una respuesta , sólo los la morena firmes.",1
"No creo que una mujer tenga las capacidades físicas para conducir rápido un F1, y no se le tomaría en serio .",1
"No creo que una mujer tenga las capacidades físicas para conducir rápido un F1, y no se le tomaría en serio .",1
"No de que se ve que van arrasar, van arrasar! Segurísimo! Garantizado! Lo firmo aquí mismo!",0
No debe depositarse ninguna confianza en la mujer.,1
No debe depositarse ninguna confianza en la mujer.,1
No debería molestaros que os suelten piropos por la calle.,1
No deberíamos permitir símbolos nazis en nuestra bella capital del cuero y calzado...,0
"no deberías haberme tentado, te gusta jugar. ",1
no deberías participar en política.,1
No deberías sentirte ofendida cuando te chiflan o te dicen un piropo por la calle .sSeguramente anda buscando un hombre que le pague los pañales de las ,1
No debes quejarte de la nieve en el tejado de tu vecino cuando también cubre el umbral de tu casa.,0
"No decir más de lo que haga falta, a quien haga falta y cuando haga falta.",0
No dejes crecer la hierba en el camino de la amistad.,0
No dejes crecer la hierba en el camino de la amistad.,0
No dejes para mañana lo que puedas hacer hoy.,0
"No dejes que la moda te domine, tú decides quién eres y qué quieres expresar",0
No desgasta el poder; lo que desgasta es no tenerlo,0
No desprecies a nadie; un átomo hace sombra.,0
"no diga guapa , así , embustera , fácil",1
"no diga guapa , así , embustera , fácil.",1
"No digas groserías, compórtate como señorita .",1
"No digas lo que piensas, pero piensa lo que dices",0
"No digas mamadas morra, el nombre de un mezcal no es lo mismo que un violador en los medios. Utiliza tu mollera y deja de sacar conclusiones a lo pendejo. Tu y un chingo de morras ya le andan tirando caca a otros weyes en los medios cuando ni siquiera les consta si sabían.",1
"No digas que el tiempo pasado fue mejor que el presente; las virtudes son las que hacen los buenos tiempos, y los vicios los que los vuelven malos.",0
"No digas tacos, eres una señorita .",1
"No diseño ropa, diseño sueños",0
"No empieces con eso, es problema de la mujer si tiene que elegir entre su carrera y sus hijos .",1
no en tu carrera y tus tetas por el microphone.,1
No encontré virgen a tu hija.,1
"No encuentres la falta, encuentra el remedio.",0
No entendí si fui tu dueño o un borracho que pasaba.,1
No entendí si vas a ser libre o esclava.,1
"No entiende que cada que sigue contestando demuestra lo contrario (que sí está ardida) y por ende se hace ver peor aún PD: ya van varias veces que te veo por esta página, todo un capo ??",1
No entiendes realmente algo a menos que seas capaz de explicárselo a tu abuela,0
No entiendes realmente algo a menos que seas capaz de explicarselo a tu abuela.,0
No entiendo como es que las mujeres piden respeto pero siguen escuchando a #BadBunny #Maluma #JBalvin #9demarzo #El9NingunaSeMueve #FeminicidioEmergenciaNacional Que alguien me explique!!,1
No entiendo porque no dar el pase cuando no queda de otra! Gente naca diría mi mamá.,0
no entiendo que te amo tanto.,0
No entres donde no puedas pasar fácilmente la cabeza.,0
No eres ambicioso: te contentas con ser feliz.,0
"No eres bonita, ni tampoco tan inteligente, entonces no vas a servir ni de profesional, ni de puta .",1
no eres como otras mujeres tú te vez limpia y pura.,1
No eres como otras mujeres.,1
No eres como otras mujeres.,1
"No eres competencia,yo lo enamoré sin maquillaje,sin cuerpazo y siendo niña de casa.",1
"No eres completamente una Mujer sino tienes a un hombre a tu lado, debes atenderlo y no descuidar el Hogar cualquier cosa es puramente mal vista en una ",1
"No eres más porque te alaben, ni menos porque te critiquen; lo que eres delante de Dios, eso eres y nada más.",0
"No es acoso, es que le gustas mucho .",1
No es bueno comer mucho antes de probarse ropa,0
no es bueno que la mujer estudie y sepa tanto.,1
No es correcto que ataquen con el hashtag #LadyRobaMaridos a la Dra. Gutiérrez Müller. Ella tiene derecho a mantener privada esa parte de su vida,0
"no es culpa mía si me porto mal , cómo me mira , cómo me hace dudar , pero no me ha visto más algo que ella te falta , vulgar",1
"no es culpa mía si me porto mal , cómo me mira , cómo me hace dudar , pero no me ha visto más algo que ella te falta , vulgar.",1
"no es culpa mía si me porto mal , qué , zorra .",1
"no es culpa mía si me porto mal , yo la maté.",1
"No es culpa mía si me porto mal, que es lo que buscas, si te me acercas más, no es culpa mía si me porto mal. Y en la oscuridad quiere saber si lo que dicen ",1
No es dama la que se abstiene.,1
no es dama quien me ama.,0
No es dueña de sus bienes.,1
"No es en los hombres, sino en las cosas mismas, donde es preciso buscar la verdad.",0
"No es fácil alcanzar el grado cero del despojamiento, ni siquiera a mitad del incendio; en vez de dejar el manuscrito a buen resguardo, la maleta se extravió para siempre, sin llegar a esa fosa común de lo inorgánico",0
No es fácil ser yo https://t.co/SCSqGiOI3a,0
"No es gustó es buscar likes... Diran que no pero las cara se les va a caer si no admiten que muchísimo de lo que se publica es simplemente para ganarte un like, si hubiera podido se inyecta una nalga y nos muestra el culo como todos en Instagram",1
"No es la apariencia, es la esencia. No es el dinero, es la educación. No es la ropa, es la clase.",0
"No es la más inteligente de las especies la que sobrevive ni la más fuerte, sino la que sabe adaptarse al cambio",0
No es lo mismo predicar que dar trigo.,0
No es malota sexualmente.,1
No es más fuerte la razón porque se diga a gritos.,0
no es mas que otra garrapata gorda y fea.,1
No es muy feminista de tu parte que tu sororidad solo aplique a tus amigas,0
"No es ningun derecho que la madre asesine a sus hijos, eso no esta en la Constitucion, sino en el codigo penal, pero como un homicidio, por ser un acto cobarde, demente, y criminal",1
No es oro todo lo que reluce.,0
"No es pobre el que tiene poco, sino el que mucho desea.",0
"No es pobre el que tiene poco, sino el que mucho desea.",0
"No es por el huevo, sino por el fuero.",0
No es por nada pero me daría oso ver a niñas haciendo bailes de TikTok en antros ?????? plis no ????,1
"No es por nada pero por la foto, Pau se me hace media lobuki también ??",1
"No es por ser machista, pero?",1
"No es preciso tener muchos libros, sino tenerlos buenos.",0
No es que no me interese la ergonomía para la operación de mi gente pero sí me estresa que tampoco entiendan que hay operaciones que no se pueden cambiar tan fácil.,0
No es que yo diga que eres sin valor.,1
No es sensato que una mujer dirija un partido de fútbol.,1
No es tan fiero el león como lo pintan.,0
"NO ES ZAPOPAN, ES LA CDMX DE SHEINBAUM; ATAQUE ARMADO DEJÓ 1 MUERTO EN TLALPAN",0
no esa fea.,0
No esperes a que la sociedad te dé permiso para ser tu misma,0
"No está mal, hombre, si tuviera algo más de pecho .",1
no están hechas para las ciencias más elevadas.,1
no estás autorizada para dar opinión.,1
no estás cualificada.,1
"No estoy de acuerdo con lo que dices, pero defenderé con mi vida tu derecho a expresarlo.",0
No estoy de acuerdo con tu tesis (doctoral). Retomaste el género bajaste de nivel.,1
"No exageres con los mega escotes, las minifaldas y el maquillaje panquecito, porque pueden hacer que en vez de verte como una niña atractiva te vean como ",1
"No existe el amor, sino las pruebas de amor, y la prueba de amor a aquel que amamos es dejarlo vivir libremente.",0
"No existe el peso ideal. No existe el peso perfecto. Existe una composición corporal saludable, y nada tiene que ver con los cánones de belleza de hoy en día",0
No existe ningún gran genio sin un toque de demencia.,0
no existe ninguna mujer con cargo gubernamental.,1
No existen más que dos reglas para escribir: tener algo que decir y decirlo.,0
No faltan locas como esa que han sido violadas mentalmente...,1
"No flaco, no ofendes a nadie diciendo ""ve y hazme un sándwich"" en realidad demuestras lo inútil que eres y que necesitas a una mujer para hacer algo tan básico como eso.",0
No guardes nunca en la cabeza aquello que te quepa en un bolsillo.,0
no había escuchado el tiny desk concert de usher y es una maldita joya,0
No hace falta un gobierno perfecto; se necesita uno que sea práctico.,0
No hace ni un mes que lo dejaron y ya está con otro.,1
No hagáis el mal y no existirá.,0
No hagas de tu cuerpo la tumba de tu alma.,0
No hagas lo que los demás hacen. Haz lo que los demás quisieran hacer y no se atreven,0
"No hago moda, soy moda",0
"no han considerado que hay muchas formas de prostitución, una de ellas es la de la Gaviota que se alquilo un sexenio como primera dama, las mujeres que aparecen con brozo no trabajan, ni se exponen al público de a gratis, deben cobrar muy bien sus honorarios.",1
no han probado una buena polla.,1
"No hay accidente, por desgraciado que sea, del que los hombres hábiles no obtengan provecho.",0
"No hay alma, por poco noble que sea, que permanezca tan aferrada a los objetos de los sentidos que, a veces, no se aparte de ellos para desear un bien mayor.",0
No hay amor más sincero que el amor a la comida.,0
No hay árbol que el viento no haya sacudido.,0
No hay árbol recio ni consistente sino aquel que el viento azota con frecuencia.,0
"No hay barrera, cerradura ni cerrojo que puedas imponer a la libertad de mi mente",0
No hay beso que no sea principio de despedida; incluso el de llegada.,0
No hay bien ni mal que cien años dure.,0
"no hay comparación , como tu no hay dos.",0
No hay cosa más fría que un consejo cuya aplicación sea imposible.,0
No hay cosa más fuerte que el verdadero amor.,0
No hay cosa más fuerte que el verdadero amor.,0
"No hay disfraz que pueda largo tiempo ocultar el amor donde lo hay, ni fingirlo donde no lo hay.",0
no hay el talento papi.,0
"No hay forastero que venga de mala gente, ni viejo que no haya sido valiente.",0
No hay genio sin un gramo de locura.,0
No hay hombre lo bastante rico para comprar su pasado.,0
No hay hombre tan cobarde a quien el amor no haga valiente y transforme en héroe.,0
No hay incendio como la pasión: no hay ningún mal como el odio.,0
"No hay leyes, ni tradiciones ni reglas que se puedan aplicar universalmente incluyendo ésta.",0
"No hay mal que 100 años dure, ni una pena que una amiga no cure",0
No hay mal que por bien no venga.,0
No hay manto ni saya que peor siente a la mujer que querer ser sabia.,1
No hay más alegría que la de ser una mujer bien vestida,0
No hay más desprecio que no hacer aprecio,0
No hay más que una manera de ser feliz: vivir para los demás.,0
